link,title,price,transaction,city,region,description,surface,bathrooms,rooms
https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-villa-s2-a-cit-chaker/694024808914daae519bccda/,A vendre villa S+2 a cité chaker ,155000,Vente,Tunis,Tunis,"
Votre agence immobilière Bestimmo vous propose à la vente une villa S+2 située dans le lotissement Le Petit Palais à Cité Chaker.
📐 Surface terrain : 150 m²
🏠 Surface bâtie : 110 m²
🔹 Elle se compose d’un salon, d’une cuisine, de deux chambres à coucher et d’une salle de bain.
📄 Titre individuel disponible à l’agence.

📞tél & WhatsApp : 54 331 173",150,1,2
https://www.tayara.tn/item/terrains-et-fermes/tunis/lac-1/a-vendre-terrain-sup-2900m-r3-au-lac1-front-lac/68cd739507c7711d7c708b5d/,A vendre Terrain sup 2900m² R3 au Lac1 front Lac,1,,Tunis,Lac 1,"La maison de l'immobilier vous propose la vente d'un terrain d'une superficie de 2900 m² situé front Lac aux Berges du LAC 1.

Il s'git d'un terrain ayant pour vocation R3

COS: 0,5
CUF: 1,2

Titre individuel en Règle.

Prix :5300 dt /m²",,,
https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/a-louer-s2-meuble-avec-parking-ss-ain-zaghouan-nord/681c8efec1f8f57898ed4c35/,A louer S2 meuble avec parking SS Ain Zaghouan nord,1550,Location,Tunis,Ain Zaghouan Nord,"En exclusivité la maison de limmobilier vous propose la location d’un appartement en S2 meuble situé à Ain Zaghouan nord.

Il occupe le deuxième étage d’une résidence munie d’un ascenseur.

L’entrée donne sur la pièce de vie lumineuse qui donne accès à un balcon. Une cuisine agencée et équipée donne accès sur un séchoir 

La partie nuit loge deux chambres à coucher qui se partagent une salle de bain commune 

Place de parking est disponible au sous sol",90,1,2
https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-un-appartement-s2-la-nouvelle-soukra/691ae9e1145e1617cba72f58/,A louer un Appartement S+2 à la Nouvelle Soukra,1500,Location,Tunis,L Aouina,"Agence immobilière Immoliv vous propose à la location un appartement S+2 d'une superficie de 120m2 situé au 5ème étage dans une résidence gardée et sécurisée à la Nouvelle Soukra.
Cet appartement loge un grand salon avec un balcon, une kitchenette équipée ouverte sur l'espace de vie, deux chambres à coucher avec dressings dont une donne sur un balcon et une salle de douche commune.
Il est doté du chauffage central, de la climatisation en Split et d' une place de parking au sous-sol.

Pour plus d'informations veuillez nous contacter au 25538653",120,1,2
https://www.tayara.tn/item/terrains-et-fermes/ariana/chotrana-1/a-vendre-dans-un-lotissement-approuv-chotrana-1/69402355cd04d08be74b5737/,a vendre dans un lotissement approuvé à chotrana 1,270000,,Ariana,Chotrana 1,"L'Agence Immobilière Méditerranée propose à la vente plusieurs lots de terrain avec une superficie qui varie entre 262 m² et 475m², situés dans un lotissement approuvé à chotrana 1.
chaque lot de terrain est constructible et possède de son propre titre individuel.

",,,
https://www.tayara.tn/item/appartements/nabeul/klibia/appartement-vendre/6940228c8914daae519bcb53/,Appartement à vendre,239999,Vente,Nabeul,Kélibia," 𝐀𝐩𝐩𝐚𝐫𝐭𝐞𝐦𝐞𝐧𝐭 𝐀̀ 𝐕𝐞𝐧𝐝𝐫𝐞 – 𝐙𝐚𝐡𝐫𝐚, 𝐊𝐞́𝐥𝐢𝐛𝐢𝐚
📍 Emplacement stratégique , sécurisée et bien entretenue 🤗
📐 Superficie : 𝟏𝟎𝟒 𝐦²
✨ Caractéristiques :
 Vue dégagée sur la mer 🏖️
📄 Titre bleu
✨Composition : 
▪️Salon spacieux et très lumineux
▪️ 2 chambres à coucher vue mer
▪️ Cuisine moderne et bien équipée
▪️ Salle de bain
▪️ Grande terrasse avec vue mer 🌊
🔑 Idéal pour résidence secondaire ou investissement locatif
📞 Pour plus d’informations ou visite, contactez nous par téléphone 
📲𝟓𝟒 𝟔𝟐𝟐 𝟕𝟗𝟎
📲𝟐𝟗 𝟔𝟖𝟔 𝟐𝟑𝟐
📲𝟓𝟒 𝟓𝟓𝟓 𝟎𝟎𝟖
𝐖𝐡𝐚𝐭𝐬𝐀𝐩𝐩 📞+𝟐𝟏𝟔 𝟓𝟒 𝟔𝟐𝟐 𝟕𝟗𝟎
📧 𝐢𝐦𝐦𝐨𝐩𝐥𝐮𝐬𝐤𝐞𝐥𝐢𝐛𝐢𝐚@𝐠𝐦𝐚𝐢𝐥.𝐜𝐨𝐦 
🌐𝐀𝐯.𝐀𝐥𝐢 𝐛𝐚𝐜𝐡𝐡𝐚𝐦𝐛𝐚 𝐤𝐞́𝐥𝐢𝐛𝐢𝐚 
🔖 #appartement #immopluskelibia #meilleurprix #tunisie_تونس #immobiliers #marketplace #kelibia #immobilierdeluxe #france #plage #investissement #zahra",104,1,2
https://www.tayara.tn/item/maisons-et-villas/tunis/hraria/-vendre-maison-de-100-m-rdc1er-el-haria/6940221f8914daae519bcb12/,"[À VENDRE] Maison de 100 m², Rdc+1er, EL Haïria",185000,Vente,Tunis,Hraïria,"La maison se compose de deux appartements indépendants, chacun accessible depuis une petite véranda commune.
Entrées séparées : Flexibilité d'utilisation (habitation principale + location ou deux familles)
Rez-de-chaussée (RDC) : Un salon + 2 chambres spacieuses +Une cuisine+ Un petit hall desservant une douche et des toilettes séparées
Premier étage : Un hall +Trois chambres +Une cuisine +Une salle de bain complète
Emplacement stratégique : Accès immédiat aux transports en commun, facilitant tous vos déplacements :À 2 minutes à pied de la station RFR (Réseau Ferroviaire Rapide)
À 2 minutes à pied des stations de bus, taxis et taxis publics.
Prix de vente : [185.000 DT]
Pour plus de renseignements ou pour organiser une visite, veuillez me contacter directement au : 57140557
",100,2,6
https://www.tayara.tn/item/appartements/nabeul/klibia/appartements-haut-standing-en-cours-construction-mansoura-kelibia/6932b36f8914daae51963b4b/,Appartements  haut standing en cours construction à Mansoura Kelibia,320000,Vente,Nabeul,Kélibia,"A vendre des appartements S+1 et S+2 haut standing en cours de construction à Mansoura Kelibia situé à 100 mètres de plage Petit Paris.
Résidence R+2 situé dans quartier chic et calme sur une rue de 15 mètres.
Superficie à partir de 83 m².
Prix à partir de 320 000 Dt
Référence : VT999
Tel : 72 295 572 / 29 760 600 / 29 760 700. 
WhatsApp : (+216) 29 760 600 / 29 760 700
",83,1,1
https://www.tayara.tn/item/terrains-et-fermes/ben-arous/boumhel/terrain-boumhel-bassatine-cit-chebil/69401faa8914daae519bc95d/,terrain boumhel bassatine (cité chebil),94998,,Ben Arous,Boumhel,"AV des lots de terrains a boumhel bassatine (cité chebil)
un cartier résidentiel avec des nombreux villas déjà construites
des lots jumelés d'un seul coté 
eau et électricité disponible 
surface entre 220 et 320 m²
prix  entre 95000 dt et 120000 dt 
contact : 98 207 887",,,
https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/a-vendre-appartement-s3-neuf-de-150m-ain-zaghouan/685fa74ad5464a896c9d3555/,A vendre appartement S+3 neuf de 150m²  à Ain zaghouan ,433000,Vente,Tunis,Ain Zaghouan Nord,"Agence Immobilière Immoliv vous propose à la vente un appartement S+3 neuf direct promoteur situé d'une résidence gardée et sécurisée à Ain Zaghouan.
L'appartement se compose d’un salon et une salle à manger avec un balcon, une cuisine équipée avec un séchoir, une salle d’eau invités, une suite parentale avec dressing et salle de douche, deux chambres à coucher dont une avec dressing et une salle de bain commune.

Il est équipé du chauffage central et de la climatisation en split dans le salon et la suite parentale.


Le prix d'une place de parking au sous-sol est à 20000DT.

Merci de nous contacter au 25538653                                                                        

",150,2,3
https://www.tayara.tn/item/appartements/nabeul/klibia/appartement-vendre/69401e64cd04d08be74b53b7/,Appartement à vendre,240000,Vente,Nabeul,Kélibia,"𝐀𝐩𝐩𝐚𝐫𝐭𝐞𝐦𝐞𝐧𝐭 𝐇𝐚𝐮𝐭 𝐒𝐭𝐚𝐧𝐝𝐢𝐧𝐠 𝐚̀ 𝐯𝐞𝐧𝐝𝐫𝐞 𝐚𝐯𝐞𝐜 𝐚𝐬𝐜𝐞𝐧𝐬𝐞𝐮𝐫 ( 𝐄𝐧 𝐜𝐨𝐮𝐫𝐬 𝐝𝐞 𝐜𝐨𝐧𝐬𝐭𝐫𝐮𝐜𝐭𝐢𝐨𝐧 👨‍🚒👩‍🏭 )
📍 𝐊𝐞́𝐥𝐢𝐛𝐢𝐚 𝐜𝐢𝐭𝐞́ 𝐫𝐢𝐚𝐝𝐡 
🔹 𝐄𝐦𝐩𝐥𝐚𝐜𝐞𝐦𝐞𝐧𝐭 𝐬𝐭𝐫𝐚𝐭𝐞́𝐠𝐢𝐪𝐮𝐞 : 𝐚̀ 𝐩𝐫𝐨𝐱𝐢𝐦𝐢𝐭𝐞́ 𝐝𝐞 𝐭𝐨𝐮𝐭𝐞𝐬 𝐥𝐞𝐬 𝐜𝐨𝐦𝐦𝐨𝐝𝐢𝐭𝐞́𝐬 ( 𝐜𝐨𝐦𝐦𝐞𝐫𝐜𝐞 𝐞́𝐜𝐨𝐥𝐞 𝐬𝐞𝐫𝐯𝐢𝐜𝐞...)
🔹𝐂𝐨𝐦𝐩𝐨𝐬𝐢𝐭𝐢𝐨𝐧 : 
♦️𝐒+𝟏 
✨𝐒𝐮𝐩𝐞𝐫𝐟𝐢𝐜𝐢𝐞 : 𝟔𝟖 𝐌²
♦️𝐒+𝟐 
✨𝐒𝐮𝐩𝐞𝐫𝐟𝐢𝐜𝐢𝐞 : 𝟏𝟏𝟎 𝐌² / 𝟏𝟎𝟓 𝐌² / 𝟏𝟎𝟖 𝐌²
💰𝐏𝐫𝐢𝐱 𝐚̀ 𝐩𝐚𝐫𝐭𝐢𝐫 𝐝𝐞 𝟏𝟏𝟓.𝟎𝟎𝟎 𝐌𝐃
🔹𝐄𝐚𝐮 𝐞𝐭 𝐞́𝐥𝐞𝐜𝐭𝐫𝐢𝐜𝐢𝐭𝐞́ 𝐝𝐢𝐬𝐩𝐨𝐧𝐢𝐛𝐥𝐞 
➡️ 𝐏𝐨𝐮𝐫 𝐩𝐥𝐮𝐬 𝐝'𝐢𝐧𝐟𝐨𝐫𝐦𝐚𝐭𝐢𝐨𝐧𝐬 𝐜𝐨𝐧𝐭𝐚𝐜𝐭𝐞𝐳 -𝐧𝐨𝐮𝐬 𝐬𝐮𝐫 𝐥𝐞 𝐭𝐞́𝐥𝐞́𝐩𝐡𝐨𝐧𝐞 : 
📲𝟓𝟒 𝟔𝟐𝟐 𝟕𝟗𝟎
📲𝟐𝟗 𝟔𝟖𝟔 𝟐𝟑𝟐
📲𝟓𝟒 𝟓𝟓𝟓 𝟎𝟎𝟖
𝐖𝐡𝐚𝐭𝐬𝐀𝐩𝐩 +𝟐𝟏𝟔 𝟓𝟒𝟔𝟐𝟐𝟕𝟗𝟎
𝐕𝐢𝐬𝐢𝐭𝐞 𝐠𝐫𝐚𝐭𝐮𝐢𝐭𝐞 🎁 
𝐎𝐮𝐯𝐞𝐫𝐭 𝟕𝐣𝐫𝐬/𝟕𝐣𝐫𝐬 📅
#immopluskelibia #marketplace #kelibia #meilleurprix #immobilierdeluxe #appartement #toutlemonde #france #canada #immobiliers
",110,1,0
https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-s2-a-jardin-laouina/69401e5ecd04d08be74b53b1/,A LOUER S+2 A JARDIN L'AOUINA.,1000,Location,Tunis,L Aouina,"LOCATION S+2 HAUT STANDING A JARDIN L'AOUINA .

Votre agence ALFACASA vous propose à louer un appartement s+2 haut standing à jardin l'aouina .

– Etage: 7éme étage .
– Superficie:100 m².
– Prix de location:1000 dt vide / 1300 dt  meublée .

•L’appartement est composé de:
- Un Salon spacieux et lumineux .
- Deux chambres à cocher.
–une cuisine .
- Une salle de bain .
-Chauffage central /climatisation.
-2 ascenseur 

Contactez nous par message direct ou :
Téléphone / WhatsApp :(+216 55 525 488)/(+216 58 25 26 26)/(+216 55 24 25 25)/(+216 55 26 30 02).
Email: alfacasaimmobiliere@gmail.com
Nous serons à votre disposition pour de plus amples information",100,1,2
https://www.tayara.tn/item/terrains-et-fermes/tunis/tunis/lot-de-terrain-jardin-de-tunis-afh/69401e028914daae519bc837/,Lot de terrain jardin de tunis AFH,255000,,Tunis,Tunis,"Vente d'un très beau lot de coin jumelé au lotissement  AFH  jardin de Tunis Mannouba Première Tranche avec une vue
sur verdure, Equipé de tout différents réseaux  sup= 323m2  Prix Total=255MD a base de 790 Dinars par m2 
Une bonne affaire pour les sérieux appeler ou envoyer message.",,,
https://www.tayara.tn/item/terrains-et-fermes/ariana/chotrana-1/a-vendre-un-terrain-loti-chotrana-1/69401dd28914daae519bc816/,A vendre un terrain loti à chotrana 1,330000,,Ariana,Chotrana 1,"L'Agence Immobilière Méditerranée propose à la vente un lot de terrain de 371 m2 qui fait l'angle de deux rues, situé dans un lotissement approuvé à chotrana 1.
Ce lot de terrain est viabilisé et possède d'un titre foncier individuel.
",,,
https://www.tayara.tn/item/maisons-et-villas/jendouba/tabarka/a-louer-tabarka/69401d79cd04d08be74b5318/,A louer à  TABARKA,100,Location,Jendouba,Tabarka," On vous propose  à louer pour la saison estivale une maison s+1 situer à Tabarka  à 10 min à pieds de la plage  dans un cartier calme à proximité de toutes commodités, entrée indépendante sécurisé et très calme, entièrement meublé équipé d'un chauffe bain et d’un climatiseur. 
§§§§§ Le logement contient : un salon équipé d’un climatiseur et ouvrant  sur une terrasse, une cuisine bien équipée, une chambre à coucher, et une salle de bain (douche italienne ).
§§§§§ Prix de location : Prix d'une nuitée :
Période estivale : 100 dinars,  Prix d'une semaine : 650 dinars.
Hors période estivale : 70 dinars,  Prix d'une semaine : 450 dinars
Location minimum 6 nuitées.
 ►♦♦♦♦♦CADRE FAMILIAL♦♦♦♦♦  ◄
 ►♦♦♦♦4 PERSONNES MAX ♦♦♦♦  ◄
 - N'hésitez pas de nous contacter
  ☎ 97928885 ou 93556977
",,,
https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/a-louer-appartement-s2-cite-ennasr/69401aa2cd04d08be74b5144/,A Louer appartement s+2 à cite ennasr,1100,Location,Ariana,Cité Ennasr 2,"A Louer Coquette appartement s+2 à cite ennasr compose d'un salon avec balcon , 2 chambre à couche avec dressing , salle de bain cuisine équipe ( plaque , four , hotte ) avec séchoir , 2 climatiseur , place parking sous sol
prix : 1100 dinars
tel .55.680.890",100,1,2
https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet-nord/a-vendre-hammamet-zone-craxi-une-villa-s4/68c2e94d985e647fd0ed11d7/,A vendre à Hammamet  zone craxi une villa S+4 ,1050000,Vente,Nabeul,Hammamet Nord,"A vendre à Hammamet  zone craxi une villa S+4 située dans un quartier résidentiel et calme 
Prix : 1050 millios dinars
-Superficie terrain:400 m² 
-Superficie bâtie : 280 m² 
Tél/whatsapp : 53721106
",400,3,4
https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/etage-de-villa-s3-louer-cit-lghazela/694019508914daae519bc501/,Etage de villa s+3 à louer à cité lghazela,1200,Location,Tunis,Tunis,"JUST ON TIME IMMO met à votre disposition un étage de villa s+3 pour la location à cité lghazela.
Il se compose comme suit :
un salon spacieux avec balcon
2 chambres à coucher
une suite parentale
une cuisine avec séchoir
SDD
SDB
l’appartement est équipé par un chauffage central et une climatisation split
pour plus d’information : 29667274 ou 29667106",200,0,3
https://www.tayara.tn/item/terrains-et-fermes/nabeul/hammamet/a-vendre-terrain-de-1088m-avec-un-titre-individuel-hammamet-27246302/69382eb0cd04d08be7481c84/,A Vendre Terrain de 1088m² avec un  titre individuel Hammamet 27246302 ,300,,Nabeul,Hammamet,"مستقبل مجمع سكني فيه أراضي ذات مساحات كبيرة للبيع في ياسمين الحمامات 
 ✅ شوارع بعرض 10 أمتار 
 ✅ كل قطعة فيها شهادة ملكية فردية 
 ✅ مساحات ابتدأً من 1088 م² 
سعر ال م² ب 300 دينار 💰
الهاتف : ☎27246302☎",,,
https://www.tayara.tn/item/appartements/tunis/l-aouina/s2-a-vendre/694016ce8914daae519bc349/,S+2 a vendre,315,Vente,Tunis,L Aouina,"🏠 À vendre : Appartement S+2 neuf, jamais habité 
city el wahat
Direct propriétaire 
Tout les papier en régle 
À vendre une appartement S+2 neuf, jamais habité, situé dans une résidence moderne, calme et sécurisée.
✨ Caractéristiques :

Superficie : 95.2m²

Salon spacieux et lumineux

2 chambres à coucher avec dressing

Cuisine indépendante équipée avec séchoir

Salle de bain moderne + toilette

Climatisation et chauffage central

Finition de qualité (menuiserie aluminium, grès dans la masse...)

Résidence avec ascenseur et place de parking


📍 Emplacement idéal, proche de toutes commodités (commerces, écoles, transports).
💰 Prix : 315 TND (négociable)",96,1,2
https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/location-etage-de-villa-avec-jardin-et-piscine-la-marsa-ennassim-pour-habitation-ou-usage-commercial/694015878914daae519bc28c/,Location Etage de Villa avec jardin et piscine à La Marsa Ennassim pour Habitation ou Usage Commercial,1,Location,Tunis,La Marsa,"Votre agence Cabinet Immo vous propose à la location pour usage d’habitation ou bureautique/commercial ou autre, un étage de villa avec jardin et piscine à La Marsa Ennassim.
La maison se compose comme suit:
- un grand salon
- 4 chambres à coucher dont une suite
- une cuisine ouverte sur le salon
- salle de bains et salle d’eau
- une grande terrasse
- un grand jardin avec piscine

Pour plus d’informations ou réservation de votre visite gratuite, contactez nous aux 22 909 909 ou 26 126 000 (WhatsApp aussi) ou sur le 70 750 980",800,0,4
https://www.tayara.tn/item/appartements/bizerte/bizerte-nord/appartement-vendre-cit-hana-bizerte/685c12b994cd0376dccd62d5/,Appartement à vendre à cité hana Bizerte,240000,Vente,Bizerte,Bizerte Nord," Réf 2638 - EDF immobiliére 
Appartement à vendre à cité hana bizerte 
Composée d'un salon + 3 chambres + cuisine + salle d'eau + salle de bain + Balcon 
prés de toutes les commodités 
Titre individuelle
Prix de vente : 240 000 DT
 Pour plus d'informations merci de nous contacter/ Complexe commercial Bizerte centre bureau N°58 .",130,1,3
https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-s2-gammarth-direct-promoteur/6940127a8914daae519bc08d/,A vendre s+2 à Gammarth direct promoteur,660000,Vente,Tunis,Tunis,"La méditerranée la Marsa vous propose la vente d'un s+2 neuf à Gammarth. 
Ce dernier se compose d'un spacieux salon avec balcon , une cuisine équipée avec séchoir , deux chambres à coucher partagent une salle de bain , une salle d'eau invités.
L'appartement est munit d'un chauffage central , climatisations et une place de parking ainsi un cellier.",162,1,2
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-1/a-louer-open-space-avc-des-bureaux-sup-700m-lac-1/6736130f0d8480a1e00e5328/,A louer open space avc des bureaux sup 700m² Lac 1,15750,Location,Tunis,Lac 1,"La maison de l'immobilier vous propose la location d'un plateau moderne en open space avec cinq bureaux d'une superficie globale de 700 m² au sein d'un immeuble en R3 avec un ascenseur aux Berges du Lac 1.

Il se compose d'un open space modulable avec 5 pièces de bureau, trois blocs sanitaires et une kitchenette.

Il est équipé d'un système de climatisation central chaud et froid


",600,3,0
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-2/a-louer-plateau-1000-m-en-open-space-et-bureaux-au-lac-2/6818a8c4c5beda2b51d887b2/,A louer plateau 1000 m² en open space et bureaux au  Lac 2,29000,Location,Tunis,Lac 2,"a Maison de l’Immobilier vous propose à la location un plateau de bureaux modulables d’une superficie totale de 1 000 m², situé aux Berges du Lac 2.

Occupant l’intégralité du 3e étage d’un immeuble moderne avec double ascenseurs, ce plateau bénéficie d’un emplacement stratégique à proximité immédiate de toutes les commodités : commerces, transports, écoles, mosquée, etc.

Il se compose de :

Espaces ouverts et 23 bureaux modulables

-Deux kitchenettes

-Huit points d’eau

-Une issue de secours

-Huit places de parking en sous-sol

-Climatisation et chauffage centralisé

Très lumineux et divisé en deux blocs communicants, ce bien est idéal pour un siège social, un centre de services ou un département autonome d’entreprise.",1000,6,0
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-2/a-louer-immeuble-moderne-deux-bloc-en-r4-2800-m-au-lac-2/67850627ed6f33de58c14881/,A louer Immeuble moderne deux bloc en R4 2800 m² au Lac 2,63000,Location,Tunis,Lac 2,"La maison de l'immobilier vous propose à la location un immeuble moderne, totalisant une superficie couverte de 2800 m² aux Berges du lac 2.

Il est composé de deux blocs indépendant et chaque bloc est érigé sur 4 niveaux.

Superficie du bloc A : 2000 m²
Superficie du bloc B : 800 m²

BLOC A
Le rdc se compose d'un Hall de réception qui dessert un open space, un bloc sanitaire et une courette offrant plus de convivialité.
Une Mezzanine qui est composé d'un open space, trois pièces de bureau, 4 points d'eau et une kitchenette.
Le 1er étage et 2 eme étage sont identiques et sont composés chacun d'un open space, 3 pièces de bureau, 5 points d'eau et une kitchenette.
Le 3 eme étage est composé de deux open space, 3 pièces de bureau et 5 points d'eau.

BLOC B
Le rdc se compose d'un Hall de réception et une grande salle avec un bloc sanitaire.
Une Mezzanine qui est composé d'un open space, 1 pièce de bureau,2 points d'eau une kitchenette.
Le 1er étage et 2eme étage sont identiques et sont composés chacun d'un open space, 2 pièces de bureau et 3 points d'eau et une kitchenette
Le 3eme étage est composé d'un open space, 2 pièces de bureau, 3 points d'eau et une kitchenette.

Le sous-sol pourra accueillir 30 places parking.
L'immeuble bénéficie de la climatisation et chauffage central.
",2800,19,1
https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/studio-encours-de-construction-cit-mirds-2-kelibia/67fcff14ca3467b14e7e481a/,Studio encours de construction à cité Mirdès 2 Kelibia,125000,Vente,Nabeul,Kélibia,"A vendre studio encours de construction à cité Mirdès 2 Kelibia situé à 3 minutes en voiture de plage mansoura de superficie de 60 m² avec une façade de 5 mètres sur une rue de 8 mètres.
Studio composé d’une chambre à coucher, un salon, une cuisine et une salle d’eau.
Studio équipé d’un compteur STEG et SONEDE.
Fin des travaux juin 2025.
Studio avec titre foncier.
Prix : 125 000 DT
Référence : VT902
TEL : 72 295 572 / 29 760 600 / 29 760 700
WhatsApp : (+216)  29 760 600 / 29 760 700 
",60,1,1
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/le-kram/a-vendre-immeuble-hs-de-3900-m-au-lac-3/693803d08914daae5198774a/,A vendre immeuble HS de 3900 m² au lac 3,1,Location,Tunis,Le Kram,"La Maison de l’Immobilier vous propose à la vente un immeuble professionnel haut standing, idéalement situé dans la zone du Kram, un secteur stratégique abritant de grandes banques, institutions et entreprises nationales et internationales.

Cet immeuble moderne, construit sur un terrain de 1 630 m², offre une superficie bâtie totale de 3 900 m², répartie comme suit :
• 3 000 m² hors sous-sol
• 900 m² au sous-sol
• 32 places de parking
• 2 celliers

Il bénéficie d’une façade contemporaine , d’espaces modulables et d’un rooftop offrant une vue dégagée.

Prestations et équipements haut standing ;
- Deux ascenseurs OTIS, Climatisation centralisée LG, Éclairage 100 % LED, Domotique complète avec détecteurs de présence, Cloisons vitrées haut de gamme, Contrôle d’accès généralisé, Revêtements : marbre et grès de premier choix, Fibre optique 200 Mbps – WIFI 6 opérationnel, Centrale incendie, Parking en sous-sol, Espace extérieur aménagé, Poste STEG privé

Rentabilité et potentiel : cet immeuble génère une rente locative avec un loyer annuel potentiel estimé à 800 000 DT.",3900,16,0
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/le-kram/a-louer-immeuble-neuf-de-3700-m-en-r3-au-lac-3/678e67cd9bffab23b80cb8e2/,A louer Immeuble neuf de 3700 m² en R3 au lac 3,1,Location,Tunis,Le Kram,"
La maison de l'immobilier vous propose la location d'un immeuble bureautique nouvellement bâti, d'une superficie de 3700 m² situé au lac 3. Il est érigé sur 4 niveaux avec un sous sol d'une superficie de 1100 m² pouvant abriter 24 places avec 4 dépôts et 3 cellier.

Le rez de chaussée se compose d'un hall de réception, trois open space modulable, 9 points d'eau, une pièce polyvalente et une pièce de détente avec deux points d'eau complétée par une grande

Du premier au troisième, Chaque niveau abrite un hall de réception qui dessert trois open space modulables, 9 points d'eau et une pièce polyvalente avec une kitchenette et un bloc sanitaire

L'immeuble est équipé par la climatisation central et deux ascenseurs.
Superficie: 3700 m² hors sous-sol.",3700,6,0
https://www.tayara.tn/item/appartements/tunis/mutuelleville/a-louer-des-appartements-s3-moderne-mutuelle-ville/6823078da9299683d0ab8cc7/,A louer des appartements S3 moderne Mutuelle ville,4700,Location,Tunis,Mutuelleville,"La maison de l'immobilier vous propose la location des Appartements neufs, très haut standing situé au sein d'un immeuble récemment construit sécurisé à Notre-Dame.

L’entrée s’ouvre sur un hall avec rangements, menant à un salon lumineux grâce à ses ouvertures donnant sur une terrasse.

La cuisine, aménagée et entièrement équipée (hotte aspirante, plaque de cuisson, four électrique, micro-ondes, lave-vaisselle et machine à laver), s’accompagne également d’une terrasse, apportant une touche de fonctionnalité supplémentaire.

Un point d’eau pour les invités complète la partie jour.

L’espace nuit se compose de trois suites, chacune disposant de son propre dressing, d’une salle d’eau et d’un accès à une terrasse. Le hall de nuit intègre également des rangements additionnels pour plus de praticité.

L’appartement est équipé du chauffage et de la climatisation centrale, ainsi que d’un système d’alarme pour un confort optimal en toute sécurité.

Deux places de parking sont disponibles au sous-sol.",276,3,3
https://www.tayara.tn/item/appartements/tunis/l-aouina/location-s1-la-nouvelle-soukra/694010658914daae519bbedd/,location S+1 à La nouvelle Soukra,1100,Location,Tunis,L Aouina,"Votre agence Cabinet Immo vous propose à la location un appartement S+1 au 5éme étage situe à la nouvelle Soukra.
L’appartement se compose comme suit:
- un salon avec balcon
- une cuisine équipée
- une salle de bains
- une chambre à coucher
L’appartement est équipé du chauffage central et de la climatisation en split.
Pour plus d’informations ou réservation de votre visite gratuite, contactez nous aux: 22 909 909 ou 263 126 000 (WhatsApp aussi) ou 70750980",65,0,1
https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/a-louer-une-villa-richement-meubl-s5-la-marsa/69401037cd04d08be74b49c0/,A louer une villa richement meublé S5 à la Marsa,15000,Location,Tunis,La Marsa,"La Méditerranée immobilière La Marsa vous propose pour la location de cette élégante villa S5 meublé située dans un quartier calme à la Marsa.
À l’intérieur, de beaux volumes lumineux s’ouvrent sur l’extérieur grâce à de grandes baies vitrées, mettant en valeur un salon moderne, une cuisine entièrement équipée et deux suites spacieuses, chacune dotée d’une salle de bain privative et de rangements intégrés. Deux chambres à coucher spacieuses, chacune pensée pour allier confort et intimité, ainsi qu’une chambre de service parfaitement adaptée pour une aide ménagère ou un espace de rangement supplémentaire .
A l'extérieur , un cadre de vie exceptionnel grâce à son vaste jardin paysager et sa piscine privée entourée de terrasses ensoleillées.",850,4,5
https://www.tayara.tn/item/appartements/ben-arous/el-mourouj/coquette-appart-s2-pour-etudiant-ou-couple-salari/69400fe18914daae519bbe8e/,"Coquette Appart S+2 
Pour etudiant ou couple salarié",650,Location,Ben Arous,El Mourouj,"Coquette appartement S+2 
3eme etage+ assenceur
dans une nouvelle residence securisé mourouj 3 en face marché du gros

*2 chambre :
1-une avec placard
2-une avec accées pour grand balcon terrasse
*ptit Sallon
*Cuisine americaine (open ) equipé de plaque+hautte +element 
*salle de bain avec douchette

contacte proprietaire: 58394569",50,1,2
https://www.tayara.tn/item/locations-de-vacances/bizerte/bizerte/maison-a-bizerte-rue-ras-engela/69400eb2cd04d08be74b48d8/,maison a bizerte (rue ras engela),100,Location,Bizerte,Bizerte,Une maison S+2 avec une petite piscine près de Ras angela 10 minutes par voiture. Et près de centre ville 15 minutes par voiture. Merci de nous contacter sur le,1,1,2
